Valueset OID,Code,Display,Code System OID,Status,Date,FHIR ValueSet Identifier,FHIR Code System URI
,17,Data Repository,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,18,Schedule,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,19,Customer,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,20,Job,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,21,Job Stream,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,22,Table,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,23,Routing Criteria,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,24,Query,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/object-role,http://hl7.org/fhir/object-role
,planned,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-status,http://hl7.org/fhir/care-plan-status
,active,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-status,http://hl7.org/fhir/care-plan-status
,completed,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-status,http://hl7.org/fhir/care-plan-status
,not started,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,scheduled,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,in progress,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,on hold,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,completed,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,cancelled,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-activity-status,http://hl7.org/fhir/care-plan-activity-status
,has-component,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,has-member,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,derived-from,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,sequel-to,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,replaces,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,qualified-by,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,interfered-by,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/observation-relationshiptypes,http://hl7.org/fhir/observation-relationshiptypes
,ok,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/response-code,http://hl7.org/fhir/response-code
,transient-error,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/response-code,http://hl7.org/fhir/response-code
,fatal-error,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/response-code,http://hl7.org/fhir/response-code
,product,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/medication-kind,http://hl7.org/fhir/medication-kind
,package,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/medication-kind,http://hl7.org/fhir/medication-kind
,contained,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-aggregation-mode,http://hl7.org/fhir/resource-aggregation-mode
,referenced,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-aggregation-mode,http://hl7.org/fhir/resource-aggregation-mode
,http,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/message-transport,http://hl7.org/fhir/message-transport
,ftp,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/message-transport,http://hl7.org/fhir/message-transport
,mllp,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/message-transport,http://hl7.org/fhir/message-transport
,AdverseReaction,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Alert,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,AllergyIntolerance,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,CarePlan,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Composition,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,ConceptMap,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Condition,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Conformance,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Device,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,DeviceObservationReport,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,DiagnosticOrder,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,DiagnosticReport,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,DocumentManifest,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,DocumentReference,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Encounter,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,FamilyHistory,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Group,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,ImagingStudy,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Immunization,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,ImmunizationRecommendation,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,List,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Location,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Media,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Medication,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,MedicationAdministration,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,MedicationDispense,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,MedicationPrescription,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,MedicationStatement,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,MessageHeader,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Observation,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,OperationOutcome,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Order,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,OrderResponse,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Organization,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Other,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Patient,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Practitioner,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Procedure,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Profile,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Provenance,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Query,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Questionnaire,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,RelatedPerson,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,SecurityEvent,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Specimen,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Substance,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,Supply,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,ValueSet,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/resource-types,http://hl7.org/fhir/resource-types
,ok,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/query-outcome,http://hl7.org/fhir/query-outcome
,limited,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/query-outcome,http://hl7.org/fhir/query-outcome
,refused,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/query-outcome,http://hl7.org/fhir/query-outcome
,error,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/query-outcome,http://hl7.org/fhir/query-outcome
,in progress,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-goal-status,http://hl7.org/fhir/care-plan-goal-status
,achieved,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-goal-status,http://hl7.org/fhir/care-plan-goal-status
,sustaining,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-goal-status,http://hl7.org/fhir/care-plan-goal-status
,cancelled,,,draft,2014-09-30T18:09:16.977+10:00,http://hl7.org/fhir/vs/care-plan-goal-status,http://hl7.org/fhir/care-plan-goal-status
,Consequence,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/message-significance-category,http://hl7.org/fhir/message-significance-category
,Currency,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/message-significance-category,http://hl7.org/fhir/message-significance-category
,Notification,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/message-significance-category,http://hl7.org/fhir/message-significance-category
,equal,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,equivalent,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,wider,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,narrower,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,inexact,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,unmatched,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/concept-equivalence,http://hl7.org/fhir/concept-equivalence
,<,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/quantity-comparator,http://hl7.org/fhir/quantity-comparator
,<=,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/quantity-comparator,http://hl7.org/fhir/quantity-comparator
,>=,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/quantity-comparator,http://hl7.org/fhir/quantity-comparator
,>,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/quantity-comparator,http://hl7.org/fhir/quantity-comparator
,due-to,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/condition-relationship-type,http://hl7.org/fhir/condition-relationship-type
,following,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/condition-relationship-type,http://hl7.org/fhir/condition-relationship-type
,0,Success,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/security-event-outcome,http://hl7.org/fhir/security-event-outcome
,4,Minor failure,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/security-event-outcome,http://hl7.org/fhir/security-event-outcome
,8,Serious failure,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/security-event-outcome,http://hl7.org/fhir/security-event-outcome
,12,Major failure,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/security-event-outcome,http://hl7.org/fhir/security-event-outcome
,OAuth,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/restful-security-service,http://hl7.org/fhir/restful-security-service
,OAuth2,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/restful-security-service,http://hl7.org/fhir/restful-security-service
,NTLM,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/restful-security-service,http://hl7.org/fhir/restful-security-service
,Basic,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/restful-security-service,http://hl7.org/fhir/restful-security-service
,Kerberos,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/restful-security-service,http://hl7.org/fhir/restful-security-service
,severe,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/reactionSeverity,http://hl7.org/fhir/reactionSeverity
,serious,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/reactionSeverity,http://hl7.org/fhir/reactionSeverity
,moderate,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/reactionSeverity,http://hl7.org/fhir/reactionSeverity
,minor,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/reactionSeverity,http://hl7.org/fhir/reactionSeverity
,1,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/network-type,http://hl7.org/fhir/network-type
,2,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/network-type,http://hl7.org/fhir/network-type
,3,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/network-type,http://hl7.org/fhir/network-type
,4,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/network-type,http://hl7.org/fhir/network-type
,5,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/network-type,http://hl7.org/fhir/network-type
,1,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,2,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,3,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,4,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,5,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,6,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,7,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,8,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,9,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,10,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,11,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,12,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,13,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,14,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,15,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/object-lifecycle,http://hl7.org/fhir/object-lifecycle
,instance,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/location-mode,http://hl7.org/fhir/location-mode
,kind,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/location-mode,http://hl7.org/fhir/location-mode
,home,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-use,http://hl7.org/fhir/contact-use
,work,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-use,http://hl7.org/fhir/contact-use
,temp,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-use,http://hl7.org/fhir/contact-use
,old,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-use,http://hl7.org/fhir/contact-use
,mobile,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-use,http://hl7.org/fhir/contact-use
,closed,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/resource-slicing-rules,http://hl7.org/fhir/resource-slicing-rules
,open,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/resource-slicing-rules,http://hl7.org/fhir/resource-slicing-rules
,openAtEnd,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/resource-slicing-rules,http://hl7.org/fhir/resource-slicing-rules
,suspected,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/sensitivitystatus,http://hl7.org/fhir/sensitivitystatus
,confirmed,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/sensitivitystatus,http://hl7.org/fhir/sensitivitystatus
,refuted,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/sensitivitystatus,http://hl7.org/fhir/sensitivitystatus
,resolved,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/sensitivitystatus,http://hl7.org/fhir/sensitivitystatus
,phone,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-system,http://hl7.org/fhir/contact-system
,fax,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-system,http://hl7.org/fhir/contact-system
,email,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-system,http://hl7.org/fhir/contact-system
,url,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/contact-system,http://hl7.org/fhir/contact-system
,preliminary,,,draft,2014-09-30T18:09:16.978+10:00,http://hl7.org/fhir/vs/composition-status,http://hl7.org/fhir/composition-status
